experiment_id,encoder_type,target_setting_id,target_qed,target_logp,target_sas,latent_vector_id,optimization_run_id,random_seed,initial_pred_qed,initial_pred_logp,initial_pred_sas,final_pred_qed,final_pred_logp,final_pred_sas,delta_qed,delta_logp_improvement,delta_sas_improvement,optimization_steps,final_opt_loss,early_stopped,decoded_smiles,canonical_smiles,is_valid,is_unique,is_novel,rdkit_qed,rdkit_logp,rdkit_sas,qed_predictor_error,logp_predictor_error,sas_predictor_error,property_hit,tanimoto_max_sim,pains_count,pains_flag,brenk_count,brenk_flag,nih_count,nih_flag,filter_pass,lipinski_compliant,lipinski_violations,decoding_mode,heavy_atom_count,molecular_weight
55e48784,GNN,T3,0.35,4.5,5.0,42,4,41004,0.30449,0.4406,0.56758,1.8996,2.88741,4.05235,1.59511,2.44681,3.48477,200,4.165274,False,[NH3+]S[P][P]N[CH]SC=[OH+],[NH3+]S[P][P]N[CH]SC=[OH+],True,True,True,,,,,,,,0.09836,0,False,6,True,5,True,False,True,0,greedy,9,201.173
55e48784,GNN,T3,0.35,4.5,5.0,42,5,41005,0.30449,0.4406,0.56758,1.8996,2.88741,4.05235,1.59511,2.44681,3.48477,200,4.165274,False,[NH3+]S[P][P]N[CH]SC=[OH+],[NH3+]S[P][P]N[CH]SC=[OH+],True,False,True,,,,,,,,0.09836,0,False,6,True,5,True,False,True,0,greedy,9,201.173
55e48784,GNN,T3,0.35,4.5,5.0,43,1,42001,0.43765,0.43232,0.71027,2.17993,2.33903,3.81686,1.74228,1.90671,3.10659,200,6.393332,False,[CH]C=[SH+][CH]C=[SH+][CH][CH][CH]SC=[OH+],[CH]C=[SH+][CH]C=[SH+][CH][CH][CH]SC=[OH+],True,True,True,,,,,,,,0.08929,1,True,6,True,2,True,False,True,0,greedy,12,219.376
55e48784,GNN,T3,0.35,4.5,5.0,43,2,42002,0.43765,0.43232,0.71027,2.17993,2.33903,3.81686,1.74228,1.90671,3.10659,200,6.393332,False,[CH]C=[SH+][CH][CH][CH][CH]Br,[CH]C=[SH+][CH][CH][CH][CH]Br,True,True,True,,,,,,,,0.075,1,True,4,True,2,True,False,True,0,greedy,8,191.093
55e48784,GNN,T3,0.35,4.5,5.0,43,3,42003,0.43765,0.43232,0.71027,2.17993,2.33903,3.81686,1.74228,1.90671,3.10659,200,6.393332,False,[CH]C=[SH+][CH][CH][CH]C=[SH+][P][CH][CH][NH3+],[CH]C=[SH+][CH][CH][CH]C=[SH+][P][CH][CH][NH3+],True,True,True,,,,,,,,0.09434,1,True,5,True,2,True,False,True,0,greedy,12,218.307
55e48784,GNN,T3,0.35,4.5,5.0,43,4,42004,0.43765,0.43232,0.71027,2.17993,2.33903,3.81686,1.74228,1.90671,3.10659,200,6.393332,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,43,5,42005,0.43765,0.43232,0.71027,2.17993,2.33903,3.81686,1.74228,1.90671,3.10659,200,6.393332,False,[CH]N[SH+][CH][CH][CH]SC=[OH+],[CH]N[SH+][CH][CH][CH]SC=[OH+],True,False,True,,,,,,,,0.09434,0,False,6,True,3,True,False,True,0,greedy,9,162.259
55e48784,GNN,T3,0.35,4.5,5.0,44,1,43001,2.16586,2.19167,3.11993,2.13409,2.43506,3.75071,-0.03177,0.24339,0.63077,200,6.103385,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,44,2,43002,2.16586,2.19167,3.11993,2.13409,2.43506,3.75071,-0.03177,0.24339,0.63077,200,6.103385,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,44,3,43003,2.16586,2.19167,3.11993,2.13409,2.43506,3.75071,-0.03177,0.24339,0.63077,200,6.103385,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,44,4,43004,2.16586,2.19167,3.11993,2.13409,2.43506,3.75071,-0.03177,0.24339,0.63077,200,6.103385,False,[CH]Br,[CH]Br,True,False,True,,,,,,,,0.07143,0,False,0,False,1,True,False,True,0,greedy,2,92.923
55e48784,GNN,T3,0.35,4.5,5.0,44,5,43005,2.16586,2.19167,3.11993,2.13409,2.43506,3.75071,-0.03177,0.24339,0.63077,200,6.103385,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,45,1,44001,6.40065,5.75952,8.43011,2.25046,2.57508,3.45718,-4.1502,-0.66539,1.88729,200,6.660947,False,[NH2+]=C[CH][CH]N[P][P]S[NH3+],[NH2+]=C[CH][CH]N[P][P]S[NH3+],True,True,True,,,,,,,,0.09615,0,False,4,True,4,True,False,True,0,greedy,9,181.141
55e48784,GNN,T3,0.35,4.5,5.0,45,2,44002,6.40065,5.75952,8.43011,2.25046,2.57508,3.45718,-4.1502,-0.66539,1.88729,200,6.660947,False,[NH3+]S[P]SN[CH]Br,[NH3+]S[P]SN[CH]Br,True,True,True,,,,,,,,0.09524,0,False,4,True,5,True,False,True,0,greedy,7,220.077
55e48784,GNN,T3,0.35,4.5,5.0,45,3,44003,6.40065,5.75952,8.43011,2.25046,2.57508,3.45718,-4.1502,-0.66539,1.88729,200,6.660947,False,[CH][C@H]([CH][NH3+])[C@H]([CH][CH][P@]([CH])S[NH3+])C=C[NH],[CH][C@H]([CH][NH3+])[C@H]([CH][CH][P@]([CH])S[NH3+])C=C[NH],True,True,True,,,,,,,,0.08197,0,False,2,True,3,True,False,True,0,greedy,14,229.289
55e48784,GNN,T3,0.35,4.5,5.0,45,4,44004,6.40065,5.75952,8.43011,2.25046,2.57508,3.45718,-4.1502,-0.66539,1.88729,200,6.660947,False,[NH3+]SSC=[OH+],[NH3+]SSC=[OH+],True,False,True,,,,,,,,0.09677,0,False,5,True,3,True,False,True,0,greedy,5,111.191
55e48784,GNN,T3,0.35,4.5,5.0,45,5,44005,6.40065,5.75952,8.43011,2.25046,2.57508,3.45718,-4.1502,-0.66539,1.88729,200,6.660947,False,[CH][P@@]([CH][CH]C=[NH2+])[CH-][CH][SH+]=C[NH2+][SH+]([NH3+])=P[P][C@H]([CH][C@@H]([NH3+])NNS[P][CH][CH][SH+]([NH3+])[NH3+])[C@H]([NH3+])[CH][P][P+],[CH][P@@]([CH][CH]C=[NH2+])[CH-][CH][SH+]=C[NH2+][SH+]([NH3+])=P[P][C@H]([CH][C@@H]([NH3+])NNS[P][CH][CH][SH+]([NH3+])[NH3+])[C@H]([NH3+])[CH][P][P+],True,True,True,,,,,,,,0.08247,0,False,10,True,9,True,False,False,2,greedy,33,646.633
55e48784,GNN,T3,0.35,4.5,5.0,46,1,45001,0.71323,0.78507,1.25265,2.08392,2.51581,4.02493,1.37069,1.73074,2.77229,200,5.459638,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,46,2,45002,0.71323,0.78507,1.25265,2.08392,2.51581,4.02493,1.37069,1.73074,2.77229,200,5.459638,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,46,3,45003,0.71323,0.78507,1.25265,2.08392,2.51581,4.02493,1.37069,1.73074,2.77229,200,5.459638,False,[CH][NH+]Br,[CH][NH+]Br,True,False,True,,,,,,,,0.06818,0,False,2,True,0,False,False,True,0,greedy,3,107.938
55e48784,GNN,T3,0.35,4.5,5.0,46,4,45004,0.71323,0.78507,1.25265,2.08392,2.51581,4.02493,1.37069,1.73074,2.77229,200,5.459638,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,46,5,45005,0.71323,0.78507,1.25265,2.08392,2.51581,4.02493,1.37069,1.73074,2.77229,200,5.459638,False,C#C[CH]SC=[OH+],C#C[CH]SC=[OH+],True,True,True,,,,,,,,0.1087,0,False,5,True,1,True,False,True,0,greedy,6,100.142
55e48784,GNN,T3,0.35,4.5,5.0,47,1,46001,6.26781,5.52373,8.20558,2.12507,2.40831,3.56323,-4.14274,-1.06796,1.76881,200,6.381677,False,[CH]C(=N)[C@H](C=[SH+][CH][CH-][P]I)[SH+][CH][CH][CH]C=[OH+],[CH]C(=N)[C@H](C=[SH+][CH][CH-][P]I)[SH+][CH][CH][CH]C=[OH+],True,True,True,,,,,,,,0.09677,1,True,9,True,4,True,False,True,0,greedy,16,385.232
55e48784,GNN,T3,0.35,4.5,5.0,47,2,46002,6.26781,5.52373,8.20558,2.12507,2.40831,3.56323,-4.14274,-1.06796,1.76881,200,6.381677,False,[NH][CH]SC=[OH+],[NH][CH]SC=[OH+],True,False,True,,,,,,,,0.09375,0,False,3,True,1,True,False,True,0,greedy,5,90.127
55e48784,GNN,T3,0.35,4.5,5.0,47,3,46003,6.26781,5.52373,8.20558,2.12507,2.40831,3.56323,-4.14274,-1.06796,1.76881,200,6.381677,False,[NH-][CH][CH][CH]N[OH+][C@@H]([NH3+])[CH][CH][CH][SH+]NS[SH+][NH3+],[NH-][CH][CH][CH]N[OH+][C@@H]([NH3+])[CH][CH][CH][SH+]NS[SH+][NH3+],True,True,True,,,,,,,,0.09333,0,False,7,True,5,True,False,True,0,greedy,16,285.464
55e48784,GNN,T3,0.35,4.5,5.0,47,4,46004,6.26781,5.52373,8.20558,2.12507,2.40831,3.56323,-4.14274,-1.06796,1.76881,200,6.381677,False,[NH2+]=[SH+][NH3+],[NH2+]=[SH+][NH3+],True,False,True,,,,,,,,0.08,0,False,2,True,2,True,False,True,0,greedy,3,66.129
55e48784,GNN,T3,0.35,4.5,5.0,47,5,46005,6.26781,5.52373,8.20558,2.12507,2.40831,3.56323,-4.14274,-1.06796,1.76881,200,6.381677,False,[NH3+]C=[SH+][P+]N[CH]SC=[OH+],[NH3+]C=[SH+][P+]N[CH]SC=[OH+],True,True,True,,,,,,,,0.09756,0,False,7,True,4,True,False,True,0,greedy,9,184.226
55e48784,GNN,T3,0.35,4.5,5.0,48,1,47001,0.29938,0.38566,0.55015,2.13924,2.5956,3.73023,1.83985,2.20994,3.18008,200,5.833327,False,[CH][SH+]=C[CH][CH]S[P][C@H]([CH][CH]C=[SH+][CH][CH][C@H]([P])[CH]C=[OH+])[C@H]([CH])[SH+]=[NH2+],[CH][SH+]=C[CH][CH]S[P][C@H]([CH][CH]C=[SH+][CH][CH][C@H]([P])[CH]C=[OH+])[C@H]([CH])[SH+]=[NH2+],True,True,True,,,,,,,,0.08046,1,True,6,True,4,True,False,True,0,greedy,23,421.555
55e48784,GNN,T3,0.35,4.5,5.0,48,2,47002,0.29938,0.38566,0.55015,2.13924,2.5956,3.73023,1.83985,2.20994,3.18008,200,5.833327,False,[CH][C@H]([CH]S[P](=[SH+])Br)C[CH]N[CH]SC=[OH+],[CH][C@H]([CH]S[P](=[SH+])Br)C[CH]N[CH]SC=[OH+],True,True,True,,,,,,,,0.10526,0,False,6,True,3,True,False,True,0,greedy,14,332.25
55e48784,GNN,T3,0.35,4.5,5.0,48,3,47003,0.29938,0.38566,0.55015,2.13924,2.5956,3.73023,1.83985,2.20994,3.18008,200,5.833327,False,[CH]C=[NH2+],[CH]C=[NH2+],True,False,True,,,,,,,,0.10714,0,False,1,True,0,False,False,True,0,greedy,3,42.061
55e48784,GNN,T3,0.35,4.5,5.0,48,4,47004,0.29938,0.38566,0.55015,2.13924,2.5956,3.73023,1.83985,2.20994,3.18008,200,5.833327,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,48,5,47005,0.29938,0.38566,0.55015,2.13924,2.5956,3.73023,1.83985,2.20994,3.18008,200,5.833327,False,[CH]C=[SH+][CH]C=[SH][P][CH]N[CH]SC=[OH+],[CH]C=[SH+][CH]C=[SH][P][CH]N[CH]SC=[OH+],True,True,True,,,,,,,,0.08108,1,True,7,True,3,True,False,True,0,greedy,13,252.346
55e48784,GNN,T3,0.35,4.5,5.0,49,1,48001,0.98856,0.99737,1.39716,2.21069,2.6232,3.78701,1.22212,1.62583,2.38985,200,5.967546,False,[CH]S[CH][P@]([NH])S[C@@H](C=N)[OH+][CH]C=[SH+][CH][NH3+],[CH]S[CH][P@]([NH])S[C@@H](C=N)[OH+][CH]C=[SH+][CH][NH3+],True,True,True,,,,,,,,0.09231,1,True,6,True,6,True,False,True,0,greedy,15,283.384
55e48784,GNN,T3,0.35,4.5,5.0,49,2,48002,0.98856,0.99737,1.39716,2.21069,2.6232,3.78701,1.22212,1.62583,2.38985,200,5.967546,False,N=C[CH][CH]SC=[OH+],N=C[CH][CH]SC=[OH+],True,True,True,,,,,,,,0.08333,0,False,5,True,1,True,False,True,0,greedy,7,116.165
55e48784,GNN,T3,0.35,4.5,5.0,49,3,48003,0.98856,0.99737,1.39716,2.21069,2.6232,3.78701,1.22212,1.62583,2.38985,200,5.967546,False,[NH][CH]SC=[OH+],[NH][CH]SC=[OH+],True,False,True,,,,,,,,0.09375,0,False,3,True,1,True,False,True,0,greedy,5,90.127
55e48784,GNN,T3,0.35,4.5,5.0,49,4,48004,0.98856,0.99737,1.39716,2.21069,2.6232,3.78701,1.22212,1.62583,2.38985,200,5.967546,False,[CH][CH][P@]([CH])S[C@@H]([CH-])SC=[OH+],[CH][CH][P@]([CH])S[C@@H]([CH-])SC=[OH+],True,True,True,,,,,,,,0.09302,0,False,6,True,4,True,False,True,0,greedy,10,190.229
55e48784,GNN,T3,0.35,4.5,5.0,49,5,48005,0.98856,0.99737,1.39716,2.21069,2.6232,3.78701,1.22212,1.62583,2.38985,200,5.967546,False,[CH][P@@]([NH-])[C@H]([NH2+][CH][SH+]=C[NH3+])[SH+][CH][CH-]C=[SH+][CH][CH-],[CH][P@@]([NH-])[C@H]([NH2+][CH][SH+]=C[NH3+])[SH+][CH][CH-]C=[SH+][CH][CH-],True,True,True,,,,,,,,0.08065,1,True,6,True,4,True,False,True,0,greedy,16,295.439
55e48784,GNN,T3,0.35,4.5,5.0,50,1,49001,10.65118,9.34985,13.87268,0.24437,0.5141,0.68018,-10.40681,0.86395,4.55286,200,17.299967,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
55e48784,GNN,T3,0.35,4.5,5.0,50,2,49002,10.65118,9.34985,13.87268,0.24437,0.5141,0.68018,-10.40681,0.86395,4.55286,200,17.299967,False,[CH]N[CH]SC=[OH+],[CH]N[CH]SC=[OH+],True,False,True,,,,,,,,0.11111,0,False,5,True,1,True,False,True,0,greedy,6,103.146
55e48784,GNN,T3,0.35,4.5,5.0,50,3,49003,10.65118,9.34985,13.87268,0.24437,0.5141,0.68018,-10.40681,0.86395,4.55286,200,17.299967,False,[CH]C=[SH+][CH][CH][CH][CH][CH]SC=[OH+],[CH]C=[SH+][CH][CH][CH][CH][CH]SC=[OH+],True,True,True,,,,,,,,0.09259,1,True,6,True,2,True,False,True,0,greedy,11,186.301
55e48784,GNN,T3,0.35,4.5,5.0,50,4,49004,10.65118,9.34985,13.87268,0.24437,0.5141,0.68018,-10.40681,0.86395,4.55286,200,17.299967,False,[CH]C=[SH+][CH][CH][C@@H](Br)S[P]NN[CH]SC=[OH+],[CH]C=[SH+][CH][CH][C@@H](Br)S[P]NN[CH]SC=[OH+],True,True,True,,,,,,,,0.09524,1,True,9,True,7,True,False,True,0,greedy,15,346.257
55e48784,GNN,T3,0.35,4.5,5.0,50,5,49005,10.65118,9.34985,13.87268,0.24437,0.5141,0.68018,-10.40681,0.86395,4.55286,200,17.299967,False,[CH]C=[SH+][CH][CH][C@@H]([OH+][CH]N[CH]SC=[OH+])S[P]S[CH]N[CH]S[CH],[CH]C=[SH+][CH][CH][C@@H]([OH+][CH]N[CH]SC=[OH+])S[P]S[CH]N[CH]S[CH],True,True,True,,,,,,,,0.08333,1,True,8,True,4,True,False,True,0,greedy,21,399.57
d48519ea,GNN,T4,0.8,5.0,3.0,1,1,1,5.48132,4.9068,7.04499,2.10331,2.40172,2.86087,-3.37801,-2.50508,3.90585,200,5.088379,False,[CH][CH]N[CH][CH][CH]NSP=[SH+]NC=[N-],[CH][CH]N[CH][CH][CH]NSP=[SH+]NC=[N-],True,True,True,,,,,,,,0.08333,0,False,7,True,2,True,False,True,0,greedy,13,233.282
d48519ea,GNN,T4,0.8,5.0,3.0,1,2,2,5.48132,4.9068,7.04499,2.10331,2.40172,2.86087,-3.37801,-2.50508,3.90585,200,5.088379,False,[NH][CH][CH][NH3+],[NH][CH][CH][NH3+],True,True,True,,,,,,,,0.07143,0,False,0,False,0,False,True,True,0,greedy,4,58.084
d48519ea,GNN,T4,0.8,5.0,3.0,1,3,3,5.48132,4.9068,7.04499,2.10331,2.40172,2.86087,-3.37801,-2.50508,3.90585,200,5.088379,False,[CH]C=[NH2+],[CH]C=[NH2+],True,True,True,,,,,,,,0.10714,0,False,1,True,0,False,False,True,0,greedy,3,42.061
d48519ea,GNN,T4,0.8,5.0,3.0,1,4,4,5.48132,4.9068,7.04499,2.10331,2.40172,2.86087,-3.37801,-2.50508,3.90585,200,5.088379,False,[CH][P]N[CH][CH][C@@H]([CH])[CH][CH][NH3+],[CH][P]N[CH][CH][C@@H]([CH])[CH][CH][NH3+],True,True,True,,,,,,,,0.10526,0,False,2,True,1,True,False,True,0,greedy,10,154.153
d48519ea,GNN,T4,0.8,5.0,3.0,1,5,5,5.48132,4.9068,7.04499,2.10331,2.40172,2.86087,-3.37801,-2.50508,3.90585,200,5.088379,False,[CH]C=[NH2+],[CH]C=[NH2+],True,False,True,,,,,,,,0.10714,0,False,1,True,0,False,False,True,0,greedy,3,42.061
d48519ea,GNN,T4,0.8,5.0,3.0,2,1,1001,2.59522,2.40674,3.58897,1.94363,2.66786,2.9256,-0.65159,0.26113,0.51457,200,4.039319,False,N=[SH+]=P[SH]=C[CH][OH+]SC=[OH+],N=[SH+]=P[SH]=C[CH][OH+]SC=[OH+],True,True,True,,,,,,,,0.08065,1,True,8,True,3,True,False,True,0,greedy,10,217.277
d48519ea,GNN,T4,0.8,5.0,3.0,2,2,1002,2.59522,2.40674,3.58897,1.94363,2.66786,2.9256,-0.65159,0.26113,0.51457,200,4.039319,False,[CH]NNNP=[SH+][CH][C@H]([P])[CH][CH]SC=[OH+],[CH]NNNP=[SH+][CH][C@H]([P])[CH][CH]SC=[OH+],True,True,True,,,,,,,,0.10345,0,False,8,True,7,True,False,True,0,greedy,14,267.256
d48519ea,GNN,T4,0.8,5.0,3.0,2,3,1003,2.59522,2.40674,3.58897,1.94363,2.66786,2.9256,-0.65159,0.26113,0.51457,200,4.039319,False,[CH][SH+][P][CH][NH3+],[CH][SH+][P][CH][NH3+],True,True,True,,,,,,,,0.09756,0,False,3,True,2,True,False,True,0,greedy,5,107.118
d48519ea,GNN,T4,0.8,5.0,3.0,2,4,1004,2.59522,2.40674,3.58897,1.94363,2.66786,2.9256,-0.65159,0.26113,0.51457,200,4.039319,False,[CH]=N,[CH]=N,True,True,True,,,,,,,,0.06452,0,False,1,True,0,False,False,True,0,greedy,2,28.034
d48519ea,GNN,T4,0.8,5.0,3.0,2,5,1005,2.59522,2.40674,3.58897,1.94363,2.66786,2.9256,-0.65159,0.26113,0.51457,200,4.039319,False,[CH]NNN[P]SN[CH]SC=[OH+],[CH]NNN[P]SN[CH]SC=[OH+],True,True,True,,,,,,,,0.08163,0,False,8,True,8,True,False,True,0,greedy,11,211.232
d48519ea,GNN,T4,0.8,5.0,3.0,3,1,2001,0.2149,0.37232,0.47825,1.99897,2.46337,3.00673,1.78407,2.09104,2.51503,200,4.665731,False,[CH][CH][C@H](C=[SH][P][P][NH])[SH+](=[SH+])[CH][NH3+],[CH][CH][C@H](C=[SH][P][P][NH])[SH+](=[SH+])[CH][NH3+],True,True,True,,,,,,,,0.09091,1,True,4,True,3,True,False,True,0,greedy,12,258.314
d48519ea,GNN,T4,0.8,5.0,3.0,3,2,2002,0.2149,0.37232,0.47825,1.99897,2.46337,3.00673,1.78407,2.09104,2.51503,200,4.665731,False,[CH][CH][CH][CH][CH]N[CH]SC=[OH+],[CH][CH][CH][CH][CH]N[CH]SC=[OH+],True,True,True,,,,,,,,0.1,0,False,4,True,1,True,False,True,0,greedy,10,155.222
d48519ea,GNN,T4,0.8,5.0,3.0,3,3,2003,0.2149,0.37232,0.47825,1.99897,2.46337,3.00673,1.78407,2.09104,2.51503,200,4.665731,False,[CH][CH]N[CH]SC=[OH+],[CH][CH]N[CH]SC=[OH+],True,True,True,,,,,,,,0.09259,0,False,4,True,1,True,False,True,0,greedy,7,116.165
d48519ea,GNN,T4,0.8,5.0,3.0,3,4,2004,0.2149,0.37232,0.47825,1.99897,2.46337,3.00673,1.78407,2.09104,2.51503,200,4.665731,False,[CH][CH][C@@H]([CH][CH][CH]C=[SH+][CH][CH][CH]C=[SH+][CH]C=[SH+][CH][CH]C=PN[P][P][CH][P][P][CH][CH][CH][CH][CH][CH][CH][P]SP=[P]=[SH+][CH][CH][CH][P][CH][P][P@@]([P])SC=[SH+][CH][CH-][CH-][P][P][P][CH][CH][CH][CH][CH][P]P=[SH][P][P][CH][CH][CH][NH3+])[SH+]#C[NH3+],[CH][CH][C@@H]([CH][CH][CH]C=[SH+][CH][CH][CH]C=[SH+][CH]C=[SH+][CH][CH]C=PN[P][P][CH][P][P][CH][CH][CH][CH][CH][CH][CH][P]SP=[P]=[SH+][CH][CH][CH][P][CH][P][P@@]([P])SC=[SH+][CH][CH-][CH-][P][P][P][CH][CH][CH][CH][CH][P]P=[SH][P][P][CH][CH][CH][NH3+])[SH+]#C[NH3+],True,True,True,,,,,,,,0.07534,1,True,6,True,5,True,False,False,2,greedy,72,1466.013
d48519ea,GNN,T4,0.8,5.0,3.0,3,5,2005,0.2149,0.37232,0.47825,1.99897,2.46337,3.00673,1.78407,2.09104,2.51503,200,4.665731,False,[CH][CH][CH]C=[NH2+],[CH][CH][CH]C=[NH2+],True,True,True,,,,,,,,0.09375,0,False,1,True,0,False,False,True,0,greedy,5,68.099
d48519ea,GNN,T4,0.8,5.0,3.0,4,1,3001,0.24851,0.34891,0.53259,1.99266,2.3893,3.32787,1.74415,2.04039,2.13954,200,4.889916,False,[CH][NH3+],[CH][NH3+],True,True,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
d48519ea,GNN,T4,0.8,5.0,3.0,4,2,3002,0.24851,0.34891,0.53259,1.99266,2.3893,3.32787,1.74415,2.04039,2.13954,200,4.889916,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
d48519ea,GNN,T4,0.8,5.0,3.0,4,3,3003,0.24851,0.34891,0.53259,1.99266,2.3893,3.32787,1.74415,2.04039,2.13954,200,4.889916,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
d48519ea,GNN,T4,0.8,5.0,3.0,4,4,3004,0.24851,0.34891,0.53259,1.99266,2.3893,3.32787,1.74415,2.04039,2.13954,200,4.889916,False,[CH][NH3+],[CH][NH3+],True,False,True,,,,,,,,0.06061,0,False,0,False,0,False,True,True,0,greedy,2,30.05
d48519ea,GNN,T4,0.8,5.0,3.0,4,5,3005,0.24851,0.34891,0.53259,1.99266,2.3893,3.32787,1.74415,2.04039,2.13954,200,4.889916,False,[CH][CH]SC=[OH+],[CH][CH]SC=[OH+],True,True,True,,,,,,,,0.09375,0,False,3,True,1,True,False,True,0,greedy,5,88.131
d48519ea,GNN,T4,0.8,5.0,3.0,5,1,4001,3.01181,2.76378,4.34443,2.00387,2.3562,3.07599,-1.00794,-0.40759,1.26845,200,4.955587,False,[CH]Br,[CH]Br,True,True,True,,,,,,,,0.07143,0,False,0,False,1,True,False,True,0,greedy,2,92.923
d48519ea,GNN,T4,0.8,5.0,3.0,5,2,4002,3.01181,2.76378,4.34443,2.00387,2.3562,3.07599,-1.00794,-0.40759,1.26845,200,4.955587,False,[CH]C=[SH+][CH][CH][CH][C@@H]([CH][NH3+])S[P][P]N[CH]SC=[OH+],[CH]C=[SH+][CH][CH][CH][C@@H]([CH][NH3+])S[P][P]N[CH]SC=[OH+],True,True,True,,,,,,,,0.0875,1,True,7,True,5,True,False,True,0,greedy,17,325.381
d48519ea,GNN,T4,0.8,5.0,3.0,5,3,4003,3.01181,2.76378,4.34443,2.00387,2.3562,3.07599,-1.00794,-0.40759,1.26845,200,4.955587,False,[CH]N[SH+]([CH])[C@@H]([CH][CH-][CH-][P@@]([CH][P]S[P][P@@]([P])S)C=NBr)[SH+][CH]SC=[OH+],[CH]N[SH+]([CH])[C@@H]([CH][CH-][CH-][P@@]([CH][P]S[P][P@@]([P])S)C=NBr)[SH+][CH]SC=[OH+],True,True,True,,,,,,,,0.09877,0,False,9,True,8,True,False,False,2,greedy,24,574.352
d48519ea,GNN,T4,0.8,5.0,3.0,5,4,4004,3.01181,2.76378,4.34443,2.00387,2.3562,3.07599,-1.00794,-0.40759,1.26845,200,4.955587,False,[CH][C@@H](C#C)[NH2+][NH2+]C=[SH][P]S[CH]SC=[OH+],[CH][C@@H](C#C)[NH2+][NH2+]C=[SH][P]S[CH]SC=[OH+],True,True,True,,,,,,,,0.12963,0,False,10,True,2,True,False,True,0,greedy,14,267.361
d48519ea,GNN,T4,0.8,5.0,3.0,5,5,4005,3.01181,2.76378,4.34443,2.00387,2.3562,3.07599,-1.00794,-0.40759,1.26845,200,4.955587,False,[CH][CH]NSP=[SH][CH]SC=[OH+],[CH][CH]NSP=[SH][CH]SC=[OH+],True,True,True,,,,,,,,0.08197,0,False,7,True,3,True,False,True,0,greedy,10,212.281
d48519ea,GNN,T4,0.8,5.0,3.0,6,1,5001,0.61798,0.70125,1.00838,2.0964,2.58989,3.113,1.47842,1.88865,1.87861,200,4.586705,False,[CH][CH]N=C[P][SH+][C@@H]([CH][NH])SC=[OH+],[CH][CH]N=C[P][SH+][C@@H]([CH][NH])SC=[OH+],True,True,True,,,,,,,,0.09259,0,False,6,True,4,True,False,True,0,greedy,12,220.259
d48519ea,GNN,T4,0.8,5.0,3.0,6,2,5002,0.61798,0.70125,1.00838,2.0964,2.58989,3.113,1.47842,1.88865,1.87861,200,4.586705,False,N=C[C@H]([P+])N[CH]SC=[OH+],N=C[C@H]([P+])N[CH]SC=[OH+],True,True,True,,,,,,,,0.125,0,False,6,True,2,True,False,True,0,greedy,9,162.154
d48519ea,GNN,T4,0.8,5.0,3.0,6,3,5003,0.61798,0.70125,1.00838,2.0964,2.58989,3.113,1.47842,1.88865,1.87861,200,4.586705,False,[OH+]=CS[CH]N[CH][P],[OH+]=CS[CH]N[CH][P],True,True,True,,,,,,,,0.14706,0,False,5,True,1,True,False,True,0,greedy,7,134.12
